Origin_ID;Origin_NAME;Origin_N_Displ;Origin_N_Receiv;Origin_LAT;Origin_LNG;Destin_ID;Destin_NAME;Destin_N_Displ;Destin_N_Receiv;Destin_LAT;Destin_LNG;Count
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5045;APARTADÓ;50771;59418;7.882717;-76.626186;964
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;70001;SINCELEJO;7662;144112;9.300455;-75.395996;804
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;66001;PEREIRA;3693;54482;4.807002;-75.718267;793
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;761
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5266;ENVIGADO;436;4388;6.166662;-75.583191;722
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5212;COPACABANA;758;4423;6.358228;-75.502423;687
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;639
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;624
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5172;CHIGORODÓ;23021;37304;7.666156;-76.681565;623
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;23001;MONTERÍA;14282;89511;8.746423;-75.876635;602
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5837;TURBO;72127;53607;8.094097;-76.726432;533
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5380;LA ESTRELLA;540;3038;6.156625;-75.637943;494
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5440;MARINILLA;1946;8065;6.173548;-75.338078;489
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5615;RIONEGRO;1529;14588;6.14622;-75.376256;488
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;68081;BARRANCABERMEJA;28240;49094;7.067976;-73.846686;411
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;404
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5847;URRAO;22570;4930;6.314001;-76.13224;383
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5631;SABANETA;284;2136;6.150885;-75.615298;365
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;27001;SAN FRANCISCO DE QUIBDO;19183;70189;5.692349;-76.651125;335
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;8758;SOLEDAD;2405;62128;10.90618;-74.793567;311
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;68001;BUCARAMANGA;5644;70103;7.115901;-73.132537;289
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;288
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5129;CALDAS;1262;3517;6.091578;-75.634494;281
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5308;GIRARDOTA;624;1903;6.37935;-75.443699;280
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5079;BARBOSA;2570;3179;6.43906;-75.332388;276
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5284;FRONTINO;8539;3232;6.775585;-76.131223;274
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;63001;ARMENIA;1973;24515;4.538105;-75.680004;272
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;17001;MANIZALES;2766;19398;5.056447;-75.490037;271
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5376;LA CEJA;1234;5589;6.029799;-75.427977;268
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;54001;CÚCUTA;16922;91560;7.905267;-72.505591;258
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5034;ANDES;3509;2710;5.656885;-75.879251;255
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5197;COCORNÁ;22037;2880;6.057889;-75.185613;253
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5147;CAREPA;13567;24293;7.755117;-76.654051;247
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5318;GUARNE;871;2757;6.277648;-75.441331;244
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5697;EL SANTUARIO;2269;5087;6.137116;-75.265408;235
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;66170;DOSQUEBRADAS;1317;11388;4.826246;-75.680286;229
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5649;SAN CARLOS;27583;1432;6.187976;-74.993002;221
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5667;SAN RAFAEL;16871;1845;6.29395;-75.02825;205
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;44001;RIOHACHA;12215;39130;11.529125;-72.912271;204
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5148;EL CARMEN DE VIBORAL;4902;2707;6.084972;-75.335269;197
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5154;CAUCASIA;17002;15499;7.97776;-75.198514;193
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5579;PUERTO BERRÍO;7504;3086;6.490067;-74.404636;191
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5842;URAMITA;4811;1799;6.898877;-76.174689;189
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5313;GRANADA;27257;980;6.141374;-75.187973;181
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;25754;SOACHA;2702;55044;4.576529;-74.215511;178
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5679;SANTA BÁRBARA;2044;1605;5.874489;-75.567507;165
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5887;YARUMAL;5601;5595;6.96558;-75.419598;161
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5756;SONSÓN;13052;3543;5.712788;-75.310302;161
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;155
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5234;DABEIBA;26207;2338;7.000034;-76.262974;152
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5138;CAÑASGORDAS;7168;1451;6.749876;-76.024566;152
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5042;SANTA FÉ DE ANTIOQUIA;2645;1401;6.558644;-75.827254;152
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5400;LA UNIÓN;3346;3829;5.974352;-75.360575;147
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5790;TARAZÁ;18810;7032;7.581611;-75.399711;146
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5670;SAN ROQUE;4388;1032;6.485656;-75.019486;138
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5660;SAN LUIS;17676;3699;6.042865;-74.994392;135
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5093;BETULIA;10703;2393;6.1091;-75.984191;127
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;52001;SAN JUAN DE PASTO;5147;65728;1.212839;-77.278125;121
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;120
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5890;YOLOMBÓ;5161;1098;6.595378;-75.013813;113
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5483;NARIÑO;13782;1286;5.610996;-75.174921;111
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;70215;COROZAL;2215;29237;9.320684;-75.292023;105
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5051;ARBOLETES;21332;9052;8.850602;-76.426683;105
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5480;MUTATÁ;26947;12516;7.243963;-76.436705;104
5001;MEDELLÍN;41118;373898;6.248941;-75.577056;5659;SAN JUAN DE URABÁ;10301;9844;8.759491;-76.52889;101
25438;MEDINA;3659;1029;4.508018;-73.350131;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;1284
25438;MEDINA;3659;1029;4.508018;-73.350131;50226;CUMARAL;1587;4250;4.268785;-73.486143;872
25438;MEDINA;3659;1029;4.508018;-73.350131;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;664
25438;MEDINA;3659;1029;4.508018;-73.350131;50606;RESTREPO;776;2115;4.261279;-73.563517;112
73449;MELGAR;339;2677;4.205428;-74.626966;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;148
19450;MERCADERES;5918;3702;1.791188;-77.162571;19001;POPAYÁN;4522;110174;2.447699;-76.624469;2151
19450;MERCADERES;5918;3702;1.791188;-77.162571;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;1311
19450;MERCADERES;5918;3702;1.791188;-77.162571;63401;LA TEBAIDA;440;4773;4.452992;-75.786696;249
19450;MERCADERES;5918;3702;1.791188;-77.162571;52399;LA UNIÓN;1602;2812;1.592477;-77.128386;244
19450;MERCADERES;5918;3702;1.791188;-77.162571;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;205
19450;MERCADERES;5918;3702;1.791188;-77.162571;19532;EL BORDO;12622;2821;2.113081;-76.985682;165
50330;MESETAS;11555;666;3.382246;-74.044366;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;3289
50330;MESETAS;11555;666;3.382246;-74.044366;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;2957
50330;MESETAS;11555;666;3.382246;-74.044366;50313;GRANADA;5755;17595;3.544871;-73.706271;1172
50330;MESETAS;11555;666;3.382246;-74.044366;50006;ACACÍAS;3541;11977;3.991014;-73.765602;411
50330;MESETAS;11555;666;3.382246;-74.044366;25754;SOACHA;2702;55044;4.576529;-74.215511;378
50330;MESETAS;11555;666;3.382246;-74.044366;50400;LEJANÍAS;7383;2211;3.526078;-74.024724;224
50330;MESETAS;11555;666;3.382246;-74.044366;50287;FUENTE DE ORO;1942;2104;3.462211;-73.619554;128
18460;MILÁN;14459;654;1.290644;-75.50753;18001;FLORENCIA;26683;109520;1.617334;-75.60689;8358
18460;MILÁN;14459;654;1.290644;-75.50753;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;779
18460;MILÁN;14459;654;1.290644;-75.50753;41001;NEIVA;8289;61885;2.935546;-75.277946;449
18460;MILÁN;14459;654;1.290644;-75.50753;41551;PITALITO;8053;29612;1.853056;-76.049263;387
18460;MILÁN;14459;654;1.290644;-75.50753;41298;GARZÓN;6176;11020;2.195653;-75.626738;330
18460;MILÁN;14459;654;1.290644;-75.50753;18247;EL DONCELLO;10990;4318;1.679064;-75.282837;323
18460;MILÁN;14459;654;1.290644;-75.50753;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;234
18460;MILÁN;14459;654;1.290644;-75.50753;18410;LA MONTAÑITA;19482;1664;1.48833;-75.436147;203
18460;MILÁN;14459;654;1.290644;-75.50753;86573;PUERTO LEGUÍZAMO;12076;4056;-0.184973;-74.78367;191
18460;MILÁN;14459;654;1.290644;-75.50753;18256;EL PAUJÍL;7774;5831;1.570491;-75.326746;187
18460;MILÁN;14459;654;1.290644;-75.50753;41770;SUAZA;2038;3742;1.976934;-75.794657;138
18460;MILÁN;14459;654;1.290644;-75.50753;19001;POPAYÁN;4522;110174;2.447699;-76.624469;116
95200;MIRAFLORES;11685;159;1.336792;-71.95126;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;4840
95200;MIRAFLORES;11685;159;1.336792;-71.95126;95001;SAN JOSÉ DEL GUAVIARE;26213;13655;2.567205;-72.63969;1461
95200;MIRAFLORES;11685;159;1.336792;-71.95126;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;1291
15455;MIRAFLORES;665;557;5.195946;-73.144863;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;307
95200;MIRAFLORES;11685;159;1.336792;-71.95126;50006;ACACÍAS;3541;11977;3.991014;-73.765602;201
95200;MIRAFLORES;11685;159;1.336792;-71.95126;95015;CALAMAR;7866;678;1.958586;-72.65496;196
95200;MIRAFLORES;11685;159;1.336792;-71.95126;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;173
95200;MIRAFLORES;11685;159;1.336792;-71.95126;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;140
95200;MIRAFLORES;11685;159;1.336792;-71.95126;50226;CUMARAL;1587;4250;4.268785;-73.486143;132
95200;MIRAFLORES;11685;159;1.336792;-71.95126;50313;GRANADA;5755;17595;3.544871;-73.706271;131
95200;MIRAFLORES;11685;159;1.336792;-71.95126;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;130
95200;MIRAFLORES;11685;159;1.336792;-71.95126;66001;PEREIRA;3693;54482;4.807002;-75.718267;105
19455;MIRANDA;2696;1807;3.251894;-76.22967;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;466
19455;MIRANDA;2696;1807;3.251894;-76.22967;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;365
19455;MIRANDA;2696;1807;3.251894;-76.22967;19001;POPAYÁN;4522;110174;2.447699;-76.624469;173
66456;MISTRATÓ;4647;718;5.297098;-75.882052;66001;PEREIRA;3693;54482;4.807002;-75.718267;1370
66456;MISTRATÓ;4647;718;5.297098;-75.882052;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;310
66456;MISTRATÓ;4647;718;5.297098;-75.882052;66170;DOSQUEBRADAS;1317;11388;4.826246;-75.680286;276
66456;MISTRATÓ;4647;718;5.297098;-75.882052;63001;ARMENIA;1973;24515;4.538105;-75.680004;220
66456;MISTRATÓ;4647;718;5.297098;-75.882052;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;198
66456;MISTRATÓ;4647;718;5.297098;-75.882052;66088;BELÉN DE UMBRÍA;2413;1408;5.200819;-75.868496;193
66456;MISTRATÓ;4647;718;5.297098;-75.882052;17042;ANSERMA;3146;1740;5.238074;-75.783997;184
66456;MISTRATÓ;4647;718;5.297098;-75.882052;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;117
97001;MITÚ;3457;992;1.251143;-70.234986;50001;VILLAVICENCIO;7725;107365;4.122958;-73.626878;1438
97001;MITÚ;3457;992;1.251143;-70.234986;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;552
97001;MITÚ;3457;992;1.251143;-70.234986;94001;INÍRIDA;1095;6312;3.864699;-67.917963;433
97001;MITÚ;3457;992;1.251143;-70.234986;95001;SAN JOSÉ DEL GUAVIARE;26213;13655;2.567205;-72.63969;229
86001;MOCOA;7910;34280;1.151519;-76.650874;18001;FLORENCIA;26683;109520;1.617334;-75.60689;962
86001;MOCOA;7910;34280;1.151519;-76.650874;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;807
86001;MOCOA;7910;34280;1.151519;-76.650874;19001;POPAYÁN;4522;110174;2.447699;-76.624469;613
86001;MOCOA;7910;34280;1.151519;-76.650874;52001;SAN JUAN DE PASTO;5147;65728;1.212839;-77.278125;532
86001;MOCOA;7910;34280;1.151519;-76.650874;76001;SANTIAGO DE CALI;17084;148077;3.417587;-76.522332;435
86001;MOCOA;7910;34280;1.151519;-76.650874;41551;PITALITO;8053;29612;1.853056;-76.049263;376
86001;MOCOA;7910;34280;1.151519;-76.650874;18205;CURILLO;19480;2602;1.033655;-75.920355;326
86001;MOCOA;7910;34280;1.151519;-76.650874;41001;NEIVA;8289;61885;2.935546;-75.277946;241
86001;MOCOA;7910;34280;1.151519;-76.650874;73001;IBAGUÉ;10112;75833;4.439631;-75.19635;161
86001;MOCOA;7910;34280;1.151519;-76.650874;19450;MERCADERES;5918;3702;1.791188;-77.162571;153
86001;MOCOA;7910;34280;1.151519;-76.650874;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;145
86001;MOCOA;7910;34280;1.151519;-76.650874;86749;SIBUNDOY;858;6015;1.203158;-76.920995;127
68464;MOGOTES;586;230;6.475387;-72.970462;68001;BUCARAMANGA;5644;70103;7.115901;-73.132537;103
23464;MOMIL;619;774;9.240022;-75.676673;70001;SINCELEJO;7662;144112;9.300455;-75.395996;183
23464;MOMIL;619;774;9.240022;-75.676673;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;111
13468;MOMPÓS;3080;1244;9.241022;-74.425799;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;401
13468;MOMPÓS;3080;1244;9.241022;-74.425799;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;306
13468;MOMPÓS;3080;1244;9.241022;-74.425799;13430;MAGANGUÉ;12537;41642;9.241367;-74.755668;240
13468;MOMPÓS;3080;1244;9.241022;-74.425799;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;235
13468;MOMPÓS;3080;1244;9.241022;-74.425799;68081;BARRANCABERMEJA;28240;49094;7.067976;-73.846686;157
13468;MOMPÓS;3080;1244;9.241022;-74.425799;8758;SOLEDAD;2405;62128;10.90618;-74.793567;134
13468;MOMPÓS;3080;1244;9.241022;-74.425799;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;131
13468;MOMPÓS;3080;1244;9.241022;-74.425799;70001;SINCELEJO;7662;144112;9.300455;-75.395996;119
13468;MOMPÓS;3080;1244;9.241022;-74.425799;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;104
15469;MONIQUIRÁ;267;378;5.876972;-73.573694;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;114
5467;MONTEBELLO;3286;379;5.946564;-75.523754;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;921
5467;MONTEBELLO;3286;379;5.946564;-75.523754;5679;SANTA BÁRBARA;2044;1605;5.874489;-75.567507;498
5467;MONTEBELLO;3286;379;5.946564;-75.523754;5360;ITAGÜÍ;3594;16505;6.169702;-75.613401;327
5467;MONTEBELLO;3286;379;5.946564;-75.523754;5376;LA CEJA;1234;5589;6.029799;-75.427977;315
5467;MONTEBELLO;3286;379;5.946564;-75.523754;5129;CALDAS;1262;3517;6.091578;-75.634494;173
13458;MONTECRISTO;19797;701;8.29332;-74.475802;13430;MAGANGUÉ;12537;41642;9.241367;-74.755668;7701
13458;MONTECRISTO;19797;701;8.29332;-74.475802;70265;GUARANDA;4891;8166;8.469048;-74.536415;2348
13458;MONTECRISTO;19797;701;8.29332;-74.475802;5495;NECHÍ;8178;3673;8.088078;-74.776799;1140
13458;MONTECRISTO;19797;701;8.29332;-74.475802;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;955
13458;MONTECRISTO;19797;701;8.29332;-74.475802;70001;SINCELEJO;7662;144112;9.300455;-75.395996;867
13458;MONTECRISTO;19797;701;8.29332;-74.475802;5154;CAUCASIA;17002;15499;7.97776;-75.198514;644
13458;MONTECRISTO;19797;701;8.29332;-74.475802;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;587
13458;MONTECRISTO;19797;701;8.29332;-74.475802;13688;SANTA ROSA DEL SUR;6169;3900;7.963479;-74.050599;584
13458;MONTECRISTO;19797;701;8.29332;-74.475802;13006;ACHÍ;15231;1107;8.567852;-74.555492;407
13458;MONTECRISTO;19797;701;8.29332;-74.475802;13655;SAN JACINTO DEL CAUCA;2637;887;8.24935;-74.722027;391
13458;MONTECRISTO;19797;701;8.29332;-74.475802;70429;MAJAGUAL;5646;1969;8.541837;-74.628344;347
13458;MONTECRISTO;19797;701;8.29332;-74.475802;8758;SOLEDAD;2405;62128;10.90618;-74.793567;303
13458;MONTECRISTO;19797;701;8.29332;-74.475802;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;293
13458;MONTECRISTO;19797;701;8.29332;-74.475802;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;177
13458;MONTECRISTO;19797;701;8.29332;-74.475802;13549;PINILLOS;6694;2077;8.914779;-74.461872;153
13458;MONTECRISTO;19797;701;8.29332;-74.475802;5250;EL BAGRE;24328;3547;7.592955;-74.80471;120
13458;MONTECRISTO;19797;701;8.29332;-74.475802;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;113
13458;MONTECRISTO;19797;701;8.29332;-74.475802;13683;SANTA ROSA DE LIMA;8212;3159;10.445473;-75.369102;112
13458;MONTECRISTO;19797;701;8.29332;-74.475802;8433;MALAMBO;975;13682;10.857597;-74.775158;105
13458;MONTECRISTO;19797;701;8.29332;-74.475802;23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;104
13458;MONTECRISTO;19797;701;8.29332;-74.475802;23001;MONTERÍA;14282;89511;8.746423;-75.876635;102
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23580;PUERTO LIBERTADOR;17947;7023;7.889279;-75.672022;3515
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23001;MONTERÍA;14282;89511;8.746423;-75.876635;2583
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23555;PLANETA RICA;6754;10144;8.409121;-75.584097;2131
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;70001;SINCELEJO;7662;144112;9.300455;-75.395996;1576
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;1418
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;963
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23682;SAN JOSÉ DE URÉ;1696;1574;7.786984;-75.534855;605
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5154;CAUCASIA;17002;15499;7.97776;-75.198514;570
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;499
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;352
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23350;LA APARTADA Y LA FRONTERA;1878;3477;8.044359;-75.333815;314
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5045;APARTADÓ;50771;59418;7.882717;-76.626186;308
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23079;BUENAVISTA;3370;1957;8.223053;-75.482986;295
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23807;TIERRALTA;70061;7034;8.172247;-76.062317;255
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;70708;SAN MARCOS;4265;3764;8.66209;-75.128878;243
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;8758;SOLEDAD;2405;62128;10.90618;-74.793567;218
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5120;CÁCERES;12748;3488;7.576322;-75.350108;217
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;44001;RIOHACHA;12215;39130;11.529125;-72.912271;206
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23660;SAHAGÚN;1883;4796;8.943648;-75.44522;200
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5837;TURBO;72127;53607;8.094097;-76.726432;186
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23068;AYAPEL;6485;3160;8.311132;-75.147012;156
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;70670;SAMPUÉS;1242;4272;9.182439;-75.37918;143
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5790;TARAZÁ;18810;7032;7.581611;-75.399711;139
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5147;CAREPA;13567;24293;7.755117;-76.654051;137
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5088;BELLO;7634;45571;6.333786;-75.554448;134
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;70215;COROZAL;2215;29237;9.320684;-75.292023;133
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23570;PUEBLO NUEVO;3379;2126;8.502656;-75.508178;126
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23162;CERETÉ;1369;7471;8.886662;-75.791882;120
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23678;SAN CARLOS;880;1724;8.799219;-75.699029;108
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23855;VALENCIA;19769;8925;8.257266;-76.149909;106
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;5360;ITAGÜÍ;3594;16505;6.169702;-75.613401;103
23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;23670;SAN ANDRÉS DE SOTAVENTO;3554;2395;9.14522;-75.508698;101
23001;MONTERÍA;14282;89511;8.746423;-75.876635;11001;BOGOTÁ, D.C.;7290;536598;4.650528;-74.105972;1504
23001;MONTERÍA;14282;89511;8.746423;-75.876635;5001;MEDELLÍN;41118;373898;6.248941;-75.577056;989
23001;MONTERÍA;14282;89511;8.746423;-75.876635;13001;CARTAGENA DE INDIAS;12945;121634;10.398816;-75.501229;886
23001;MONTERÍA;14282;89511;8.746423;-75.876635;70001;SINCELEJO;7662;144112;9.300455;-75.395996;841
23001;MONTERÍA;14282;89511;8.746423;-75.876635;8001;BARRANQUILLA;5939;117739;10.979459;-74.816835;621
23001;MONTERÍA;14282;89511;8.746423;-75.876635;23555;PLANETA RICA;6754;10144;8.409121;-75.584097;561
23001;MONTERÍA;14282;89511;8.746423;-75.876635;23162;CERETÉ;1369;7471;8.886662;-75.791882;509
23001;MONTERÍA;14282;89511;8.746423;-75.876635;5665;SAN PEDRO DE URABÁ;19259;11712;8.278064;-76.382562;426
23001;MONTERÍA;14282;89511;8.746423;-75.876635;5045;APARTADÓ;50771;59418;7.882717;-76.626186;319
23001;MONTERÍA;14282;89511;8.746423;-75.876635;8758;SOLEDAD;2405;62128;10.90618;-74.793567;313
23001;MONTERÍA;14282;89511;8.746423;-75.876635;47001;SANTA MARTA;35085;143341;11.225703;-74.188397;281
23001;MONTERÍA;14282;89511;8.746423;-75.876635;44001;RIOHACHA;12215;39130;11.529125;-72.912271;271
23001;MONTERÍA;14282;89511;8.746423;-75.876635;23855;VALENCIA;19769;8925;8.257266;-76.149909;256
23001;MONTERÍA;14282;89511;8.746423;-75.876635;5837;TURBO;72127;53607;8.094097;-76.726432;237
23001;MONTERÍA;14282;89511;8.746423;-75.876635;23466;MONTELÍBANO;21646;14794;7.977922;-75.418484;231
23001;MONTERÍA;14282;89511;8.746423;-75.876635;5051;ARBOLETES;21332;9052;8.850602;-76.426683;224
23001;MONTERÍA;14282;89511;8.746423;-75.876635;23807;TIERRALTA;70061;7034;8.172247;-76.062317;212
23001;MONTERÍA;14282;89511;8.746423;-75.876635;5659;SAN JUAN DE URABÁ;10301;9844;8.759491;-76.52889;172
23001;MONTERÍA;14282;89511;8.746423;-75.876635;20001;VALLEDUPAR;32436;83963;10.461893;-73.258517;168
23001;MONTERÍA;14282;89511;8.746423;-75.876635;23686;SAN PELAYO;1366;4364;8.956667;-75.835268;162
23001;MONTERÍA;14282;89511;8.746423;-75.876635;70215;COROZAL;2215;29237;9.320684;-75.292023;147
23001;MONTERÍA;14282;89511;8.746423;-75.876635;5088;BELLO;7634;45571;6.333786;-75.554448;131
23001;MONTERÍA;14282;89511;8.746423;-75.876635;23090;CANALETE URBANO;6097;1977;8.787601;-76.240753;124
23001;MONTERÍA;14282;89511;8.746423;-75.876635;23682;SAN JOSÉ DE URÉ;1696;1574;7.786984;-75.534855;122
23001;MONTERÍA;14282;89511;8.746423;-75.876635;70670;SAMPUÉS;1242;4272;9.182439;-75.37918;121
23001;MONTERÍA;14282;89511;8.746423;-75.876635;13052;ARJONA;1847;6303;10.256201;-75.345511;117
23001;MONTERÍA;14282;89511;8.746423;-75.876635;5490;NECOCLÍ;35693;13008;8.426025;-76.787621;114
